file_id,md5Checksum,name,processed_at_london
1qEXqou2Y3p1s_PjO2gbrW5IpOzoa2oS2,fe634cc6c4a9a32a2d0ac9c2ccb24863,2025-06-13T14-59 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 13 de Junio de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1VYNuoINpFZ6BV4PXfzX8PZd9wLvOrDM0,b521230fb69eb720a4743f087cb82aa1,2025-06-10T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 10 de Junio de 2025.pdf,2026-02-26T09:42:00.112210+00:00
13H1gY_87S5Re41kSvnQ7zXw9asS6UVd8,018f6341dbc7fe8f3df76c357dbc8436,2025-06-06T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 06 de Junio de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1fYwTpHdrP0DRusdsKeMUcqQIlFX3TJum,7bf0e1823f81d2250ad7d66505f2ddce,2025-06-16T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 16 de Junio de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1hYpK1aqR4gPLdKdrcecfNDUyTJzq3EAv,6de85e7732eba0601cd8b5d57abdb286,2025-06-09T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 09 de Junio de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1nIhnoR_6ohdPNLt2Qy4mwAg5lDnddHbh,5cc141e615c4e2214aed4c7fcdc28fd5,2025-06-12T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 12 de Junio de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1wejY4nGou44u8K0IAVHiplcFyVb5J3YL,8e799281cd9ff354794050da1dfb3d88,2025-06-11T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 11 de Junio de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1zjx1GG6pTdM6pig9blK4-FocGmtLMLFX,bcd8387b02865755c783bdd276dbe67f,2025-06-04T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 04 de Junio de 2025.pdf,2026-02-26T09:42:00.112210+00:00
122SOuisRDTFVDeh6Wcbi3vGL4eNvBi6z,33dd992294ba2acafab6249cd872a309,2025-06-05T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 05 de Junio de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1avUBaASVGyT-t-N4wMyiJth01i-VFx1z,5cd951c88e0eabced74d5dc5a0f0c667,2025-06-03T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 03 de Junio de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1KjlydHndmScN-m8QpqnrG6WIKtiLpUUN,d51c163c310e7262e23e12bfffcf3e72,2025-06-02T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 02 de Junio de 2025.pdf,2026-02-26T09:42:00.112210+00:00
17Tilb_weFrRR8edAdIUywz1m9v0lX66n,389df2980d16d47bdb2964182ed7cb81,2025-05-29T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 29 de Mayo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1vQhywc0SvQ5n54Rkn817qYjfG6_yXhEG,db6aea9d83ab5ab28de29d62996aed38,2025-05-27T15-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 27 de Mayo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1lJ_cV6guuaWzvjZ0aQ-JXuD9ULF-WYDg,336c5bd6433aa1e548752b36a1e01331,2025-05-28T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 28 de Mayo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1ATh1BNQkqMCPzggoBwMI4oN9CBF6dN5J,cca8b25919bdac3dccc744a15929c9e0,2025-05-26T15-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 26 de Mayo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
18UaY1qP9BUgpibs8oU2IUWRUJr2jiWbt,c44974acad2842a69d65ff74d4e13037,2025-05-22T23-49 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 22 de Mayo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1FfznULxhiwXzbI1Rq5HqV2AcCv8r1UJ2,cf33d561757024c446d4474666e7337d,2025-05-30T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 30 de Mayo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1m2KIEWA9kznmldib4BWzMb6KbmQYdYI-,9ee0793878aeb95cc45a869dff69c42b,2025-05-20T15-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 20 de Mayo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1s0e8QI_UPm1x4sAGXKC1e5CVu7j4ubf2,0505255e1a200651e333dd9b278167cb,2025-05-14T15-01 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 14 de Mayo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1CKg2VO73kvBYEhjdMHiaWg0BKc7Kp3Sr,6aae88f370130ba84c66a5b447307ffb,2025-05-16T18-01 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 16 de Mayo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
10RB7quLVENocbgmyDUq835Uli2CojK_W,9086ae64d1743fcd94751a1fb59830bf,2025-05-09T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 09 de Mayo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
14gGbecz_BY-F7deTudW5o7TYtUDr7Fr0,b658bd1d7014b974d2eb2ddf1a4a7eb3,2025-05-19T15-27 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 19 de Mayo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1SU2yw7rYgVXLNIX_P9bW-jqMuSApFfb0,cbb6d8e25d5ffb0896e6969809741c86,2025-05-12T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 12 de Mayo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1K3dhSsvHL9aARbz4rxFhlNBdW9c0SKkF,a020a48858940b1e436d9c4dcaf4ebe9,2025-05-13T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 13 de Mayo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1XwqwlF5RSCxp1Hx7rsivSAESUbneACzz,1adb43f593592266d54ca98a9fd58c7c,2025-05-08T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 08 de Mayo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1WhVhxPV_H3mALaq_ayAlJAOKsCQpNiJ6,b1e509a2d9455fae0e58e77fb8a22dc2,2025-05-07T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 07 de Mayo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1omJwbTH3vodtflQ7GJTQ-0-tEGmWOfBZ,6653bf38e180c01c500b08f6fc39d978,2025-05-06T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 06 de Mayo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1RJJ8_p8TV2NqpC9WBHwFq_-Hnv7UTtC9,7ddb32e31bf3cbe535bbd9d1b573e40a,2025-05-02T15-34 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 02 de Mayo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1FGlWbZ11rs4Rv49HFyAudGJrJvCTtXSF,9fee73f85c2670276033da980eb8f496,2025-05-05T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 05 de Mayo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1BBJOhYtjNx_5ugw0iE4MGPeeEpEQWbt_,efc17340db389daf5cc90682e3959a92,2025-04-25T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 25 de Abril de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1HHrXkrMw-A6zu9ds7WYwcqDjPrxba3YN,5055f25fdbcff0b2bef32b996b022502,2025-04-30T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 30 de Abril de 2025.pdf,2026-02-26T09:42:00.112210+00:00
113tSH739BCBK3q_QZ8lHRfgXqXyYLYUT,b18fa797190e8d27215c0bc8cd59126e,2025-04-28T15-13 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 28 de Abril de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1KGjd3fzv5-uxIDPsxvZ_mROUeRiHRCH6,dd5a0094b68c91455fc21f227c6471fd,2025-04-24T14-56 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 24 de Abril de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1tM6bEYMcC0OgyaemhErh62SZ6kdD-nG5,eac03f8b52319fae65bc77f12d4ba637,2025-04-22T15-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 22 de Abril de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1m5xfTueRfSeZZe3uRCIevuot3VpSAX8u,ce598aba0869fbf2ad35b5bdcfda8eb2,2025-04-15T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 15 de Abril de 2025.pdf,2026-02-26T09:42:00.112210+00:00
10sd0C7fbHAz3JwuUl6KSXRJAHlE4Gdm6,b3ce240a996c37892b2a6859ae31df0a,2025-04-14T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 14 de Abril de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1lfNbLv1McZSGyNvhj0fJKKmY6uVM8BtV,51ccd2f2f04b845aa9e5c2583c140de2,2025-04-23T15-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 23 de Abril de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1MeCSCe9uo7iyPzQcBgF2QmmxiwrozP2f,a9acae8890704f19add00808b5c7dce5,2025-04-10T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 10 de Abril de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1nl0tTfb1w_1exbCDWH3QsysiOBlm4kzb,66c857ae3e971e469fd430fcfea27c37,2025-04-11T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 11 de Abril de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1b202Gyc5YMpi0SJQZXXMTDhwHiSeeOfw,5a7e6dfe234f2934ddd4d6157e3f803c,2025-04-09T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 09 de Abril de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1q-IkvGVB5S7N-yo1wkQw8qXWDik7U6l1,53e6df07b6fb390d88cea92a008b2c3b,2025-04-08T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 08 de Abril de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1dtnXgZtj9ZAsCvmYGXTtI5HZYZXUzvZH,0154942ef427ee20c12f87af4d28c8e0,2025-04-07T15-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 07 de Abril de 2025.pdf,2026-02-26T09:42:00.112210+00:00
12ybXFWevLrTnjma5BjXZyjwHSLH1UjmC,fed10ce09227e930c164305a3a1e8897,2025-03-31T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 31 de Marzo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1r8xxMpWGLG5qIiH9Jhu9pTKoANeViRFA,f8005fcb2e555a6bb1df0cc157bbd019,2025-04-01T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 01 de Abril de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1-Tz5h-WdMyY6c0rc4bJpvr6FVY8fJS3Z,5d49b512ff52238349af2ce663068115,2025-04-04T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 04 de Abril de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1HRIKJUtddzw9lR2bSXj6PqDvH2t65AkM,a0dc833afce5266c79188b45be78598f,2025-04-03T15-18 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 03 de Abril de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1XYbA-4OeEJNvyWJO7dzuHHfnmmW9aLcM,9a3639bb3d7901b8d28082531fb24396,2025-03-28T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 28 de Marzo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1Fkc_8Y8snoLJ8GGqj218l6Tb-DOtTfM_,17d65f7d8557fc51b02ff5618a1842a7,2025-03-27T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 27 de Marzo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
15ePli6n-xeaIS5yooRa3knq3isept_9Z,9ddd0c1853dc9e7a0ca7424c8e6e7c89,2025-03-25T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 25 de Marzo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1gtTGRPav5RytqdFxPW7IlScoXpMeuhqo,21b43820f8f6e6a70ea88b794c897de0,2025-03-26T15-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 26 de Marzo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1hkFjqdE2Xub2KnC1Kshq30qAHvMLnFjK,37e96f5bcb2cddee6832171788befd28,2025-03-20T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 20 de Marzo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1HJcKIjRYOxG2gOnkHJP01LZTUaIL7E0Q,1405eab3d88892d019eb6d75ff155cfd,2025-03-19T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 19 de Marzo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1VRppmalHiq5R0Og4wSPTltZZ8ADyi5dv,f3453eafb194a69c97227337f2aae5c6,2025-03-24T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 24 de Marzo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1YWS4VFBbtBEMDHTYgGkQefeeAxZedzts,da8fc82d07a72d2e4f6c94d69c0fc154,2025-03-18T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 18 de Marzo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
10NeB0nIZz_CieRxUUOqUQlNHlAMkfwBc,4aaf043b291c913173c9411e69238fca,2025-03-13T15-02 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 13 de Marzo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1t8oiZ1G7QxOV6uAnDbKs0RtdmG7c9IQK,12fa415abd5e1edacd2f2dcef88d6b86,2025-03-17T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 17 de Marzo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1H7Ac4SsmC3BAzgz_hGFJOoD82QCdLZq9,9f8ff0062c00fb320b2f9538d599cd45,2025-03-12T14-58 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 12 de Marzo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1t43hm4w447ez6rvms23S8Qdx1halTb0O,78c68ce653cc1bf44bd2eaeddbee0a51,2025-03-06T14-04 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 06 de Marzo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1GYxrabinXZ0RDqGBeJGe5pWsMlaxXiIX,855fd4e81b6b9aeeea3b40bf83d37fd2,2025-03-11T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 11 de Marzo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1w_DuayP2SAFQNttUUyRx55lrfHxiri6E,c562617f77ed799e4390e8aea51d58d3,2025-03-10T14-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 10 de Marzo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1t3HF_h8vsopY1a-UuXhlAdkDvrxVUmcZ,9cebfccdf905caaa63e7836093b02f3f,2025-03-07T14-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 07 de Marzo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
12-PsSe1LI5_M_uJoopXRSgGjdQgR6kNM,14e6bf87d600f57d678331c88d5421ee,2025-03-05T14-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 05 de Marzo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1kG8B_wWdyvoACaadkuOUV3EyK0AEC5uR,a88b28a6b33cc55b4af8d8000ebb1a2a,2025-03-04T14-01 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 04 de Marzo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1OM8bLVgu53g3ogTb7ZmQlj5CimfSESrP,164fc907736fc5fba0f9fab4022e17ee,2025-03-03T13-59 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 03 de Marzo de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1fwSeir7YkUZCugSabfzMoI3_YWp1FU_u,5175304187408f1c651808969fb04258,2025-02-28T14-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 28 de Febrero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
145qcEJEMIH8FVgPM2RTVCYrC69_iVpkK,664b8fc86abe448138488cfb414f9457,2025-02-24T14-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 24 de Febrero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1jUWyZPaQk5WTJfJwwHE0L7JR-Ee3d94F,2e9a79b8781887f99e3d41e10dfeda83,2025-02-27T13-59 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 27 de Febrero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1XhYvdrZy_T14xNoGoXTBQte5ZPLD30bX,414cf4ace902a97ed979a5b28a98622e,2025-02-26T13-59 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 26 de Febrero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
133Db6iJqhYObyNps2xMnWTgmF8jgQ5aQ,4dcea49a0238a180a7d62b0f047968b6,2025-02-21T14-02 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 21 de Febrero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1lVcJaVKaayJVdws1OUHzq5Kzs2aufcjf,e6e819f1b1d3f6a76fa9fe362576deaa,2025-02-25T14-01 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 25 de Febrero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1frjzmkl64j5m3cPPwSsT8n_zKGU62Aik,0700488c060476894f79cc971c34589d,2025-02-20T13-59 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 20 de Febrero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
114ik324wDu1Q9lDRQxNmSHOWSKWnj1dD,79c4d49a02e6cd05a7114512391e948a,2025-02-19T14-05 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 19 de Febrero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1OquXLjtDr70DSERQvb7nf67G_6Q0GrSA,8effd6ff50be6a3683574aab3561c4cb,2025-02-18T14-01 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 18 de Febrero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1_m5S_xU29PAfljrKISATrgEU7NAMWNSd,a02266bbbdbbee56f0f00e1daaf90e79,2025-02-17T13-58 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 17 de Febrero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1enfM88rPkoe_YMgEp4bw_dBQ1Qz_PftJ,82139ab2d3ed2778a5eb1169193b23ef,2025-02-12T14-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 12 de Febrero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1ORgBy0z5C51yR67fgmDae1XUimrvigcA,7f2c99b2e36baa6bd506c100659405d6,2025-02-14T14-01 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 14 de Febrero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1r6jYjDx3bGnENso_18zNx6IVG2tAjOWg,30073911a96109190bc1729f4f09aeec,2025-02-11T14-03 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 11 de Febrero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1HegduoG29sfNjFE2kf2CUU0tVREm5Gny,66f2c5226ef5705ee54bae3ac8334d07,2025-02-07T13-59 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 07 de Febrero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1TusDOv_lr4Af_WJ5SioD9ZeU658sx5JJ,98e0a2b706ab1ce8b9b73e160b145ced,2025-02-13T13-59 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 13 de Febrero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1pDPARTUrYVzTAYhfNQxWH-p4xB29acAx,2cf0270375f47c55bdc535588d29a346,2025-02-10T14-02 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 12 de Febrero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1CB956mKIoxp3gmqdycGI5VUr4gjujqoI,deefcd7830d25882bc19d4c87814031c,2025-02-06T14-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 06 de Febrero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1n7wSwehQqyLIMjFcrIB9pWGvs9iuHIeT,ec3fbb6122a434599542931f486bcf9e,2025-02-04T13-59 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 04 de Febrero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1td6BFUBgywz0ZwKFh-d-j_h2sX7uQBDP,a74ba65f240f3f8ff196d5a9f4598de3,2025-02-03T14-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 03 de Febrero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1FlUrOIA_hzRaQxJ-PlrW9S5krJTVSSkd,2603b031e9186bd5c499e725f64d0d0d,2025-01-27T14-02 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 27 de Enero de 20245.pdf,2026-02-26T09:42:00.112210+00:00
1E2QOv_noKpB11S2WLFKtpAjUbJnc_9-v,22e80e7d83358233c0b68d04d27e2f6f,2025-01-31T14-01 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 31 de Enero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1nQwLFPWyEwZfsZ9oISdA5anWC44bHSZ9,50696021e8d4805431ddc6b20b89b8c4,2025-01-24T13-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 24 de Enero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1zyf90_aXdK6qzpDU-SX2DvwwHOJbYmXF,2c72783930425a21507a8f7a3397487c,2025-01-28T14-02 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 28 de Enero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1wPOyQhILCrb0_ZXd5SlMOC-yhlnnaHQu,cca8790399688da168bdb4f1f7363cfc,2025-01-30T14-04 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 30 de Enero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1BeoBXOf8ynIHlULH-6tlfdd2D329TJ8-,fb8b77fee24c5452fda2c7cf46d923b7,2025-01-29T14-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 29 de Enero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1CuMtCjI1PAivKqgWt52C6rCGb4N4v6ra,425131eb5a5c4391572a8577fda7aea3,2025-01-23T14-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 23 de Enero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1-jq49vocMTt_29kE7Rw_7A-fbeRdYqnt,e40e210137b013319a30d0800b46ae60,2025-01-20T13-59 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 20 de Enero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1BBrF4hmT3cgqTWJiZHq2EktzRJTxBqZO,f046a746fd3f6f1e898bd44c49bf3b63,2025-01-22T14-05 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 22 de Enero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1rwi4bZaKjMLGHkUfKDv-mp36-TWRjozL,fd2d0898efc325ce4da9f8122de09bf9,2025-01-17T13-57 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 17 de Enero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1VezGjzSSEWRERa-7XGnnXb3HHJ0xY7iO,c04655cd325eb00e4f798105a098080f,2025-01-14T14-03 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 14 de Enero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1_DeG2_LZ0j7S78si_IF5eXQGlrvI0qNS,2daf845ba6b8809c16c02cec8efbeb24,2025-01-10T14-02 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 10 de Enero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1VQDpUR3ntjTWFPHNYj3wepQn38Dc0hre,fd9d9837139eb3e7b3efcba5e44fc291,2025-01-15T14-03 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 15 de Enero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1xzz17L4ftJ2yLFRM22Gv7zQmGoN_OYky,1f2b387c9e9f141f9a24e9966816f0e1,2025-01-09T14-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 09 de Enero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1MCtrU1HcnOHvD5JkmOVfB26-ctOvfWUi,3e220a3fc95bb593216565be7951e027,2025-01-08T14-05 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 08 de Enero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1vGbRA4H01cn4Ku3s9bJaH20QoJg1yniA,430e07539a256fdeab5db6d83e9c511e,2025-01-06T14-04 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 06 de Enero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
169EjzRXS4N5Kz86xI3NLJbODb9TXflwW,88e272f4c7248c3a6d672a6bb85bea3f,2024-12-20T21-08 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 20 de Diciembre de 2024.pdf,2026-02-26T09:42:00.112210+00:00
1ahG2AfOmfEAtToCOZBtwDLks4ucMcA9E,0c0351000dd895925c53ac1bc3dee671,2024-12-18T18-36 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 18 de Diciembre de 2024.pdf,2026-02-26T09:42:00.112210+00:00
1eBM8z-S9SkfWTwgXm74x4ev-Qc2-u6cE,72cd277c3f64a3f4432989573a44914b,2024-12-27T14-35 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 27 de Diciembre de 2024.pdf,2026-02-26T09:42:00.112210+00:00
14ox27LMUqsKZRqvU1gY9LwDQPhFmH_NS,64d7a5a9ce8a95d321c1bbf92ea955f4,2025-01-07T14-04 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 07 de Enero de 2025.pdf,2026-02-26T09:42:00.112210+00:00
1K5Efh2PuoJfNR1AleVQKZ65d1Gd2Dnoj,28e45b792117392d86964908881d7fa0,2024-12-16T22-53 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 16 de Diciembre de 2024.pdf,2026-02-26T09:42:00.112210+00:00
1-m2Qjl19KyFh5WcaZ9rZFsFoTQ7Eupb9,cef59cf1b29b3ea0f053c743a3769768,2024-12-12T16-02 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 12 de Diciembre de 2024.pdf,2026-02-26T09:42:00.112210+00:00
1sT4mCvC3U22f_F3ykT_riH_vyN7Tj5XM,556ec7e6a20344f4703415a9298d559b,2024-12-10T14-00 [exporttegus@gmail.com] Boletín Estadístico IHCAFE al 10 de Diciembre de 2024.pdf,2026-02-26T09:42:00.112210+00:00
